sch.id,sector,ses,math
1,cath,-0.9886077852920626,10.161013110246182
1,cath,-0.9886077852920626,10.168870840937052
1,cath,-0.9886077852920626,10.429896369837524
1,cath,-0.9886077852920626,10.350915053813637
1,cath,-0.9886077852920626,10.233823567402846
1,cath,-0.9886077852920626,10.262200738509442
1,cath,-0.9886077852920626,10.236965838749473
1,cath,-0.9886077852920626,10.203057129116704
1,cath,-0.9886077852920626,10.267918067906635
1,cath,-0.9886077852920626,10.197948172986655
1,cath,-0.9886077852920626,10.091838554624204
1,cath,-0.9886077852920626,10.127060369278231
1,cath,-0.9886077852920626,10.368589907547678
1,cath,-0.9886077852920626,10.28613545294407
1,cath,-0.9886077852920626,10.203885449099285
1,cath,-0.9886077852920626,10.263170455266467
1,cath,-0.9886077852920626,10.218559374896358
1,cath,-0.9886077852920626,10.253016919228221
1,cath,-0.9886077852920626,10.2185495395103
1,cath,-0.9886077852920626,10.138991436576369
1,cath,-0.9886077852920626,10.10710790948813
1,cath,-0.9886077852920626,10.301154296857831
1,cath,-0.9886077852920626,10.105998331955217
1,cath,-0.9886077852920626,10.06327077210181
1,cath,-0.9886077852920626,10.292745953171972
1,cath,-0.9886077852920626,10.2596442955028
1,cath,-0.9886077852920626,10.39761041238245
1,cath,-0.9886077852920626,10.084742592773917
1,cath,-0.9886077852920626,10.3907033924835
1,cath,-0.9886077852920626,10.197641421321537
1,cath,-0.9886077852920626,9.90472560222157
1,cath,-0.9886077852920626,10.354890207513765
1,cath,-0.9886077852920626,9.978614228885954
1,cath,-0.9886077852920626,10.123997078268374
1,cath,-0.9886077852920626,10.166983254562604
1,cath,-0.9886077852920626,10.31311879612226
1,cath,-0.9886077852920626,10.118584335837568
1,cath,-0.9886077852920626,10.163671761631639
1,cath,-0.9886077852920626,10.09004711558909
1,cath,-0.9886077852920626,10.311183226225891
1,cath,-0.9886077852920626,10.162441294472384
1,cath,-0.9886077852920626,10.268939913043258
1,cath,-0.9886077852920626,10.082698420563888
1,cath,-0.9886077852920626,10.1807795031031
1,cath,-0.9886077852920626,10.274206024606842
1,cath,-0.9886077852920626,10.255003738689826
1,cath,-0.9886077852920626,10.164901690452831
2,pub,-1.2365474587188885,7.744054322929192
2,pub,-1.2365474587188885,7.729806299637342
2,pub,-1.2365474587188885,7.425463873858035
2,pub,-1.2365474587188885,7.657341397991165
2,pub,-1.2365474587188885,7.419155321708787
2,pub,-1.2365474587188885,7.740209046932546
2,pub,-1.2365474587188885,7.43565642716888
2,pub,-1.2365474587188885,7.62710367785025
2,pub,-1.2365474587188885,7.645986187893605
2,pub,-1.2365474587188885,7.6368513960968665
2,pub,-1.2365474587188885,7.5509668470589935
2,pub,-1.2365474587188885,7.585833833392746
2,pub,-1.2365474587188885,7.648064325989133
2,pub,-1.2365474587188885,7.634305251207354
2,pub,-1.2365474587188885,7.423366853426174
2,pub,-1.2365474587188885,7.731079717464953
2,pub,-1.2365474587188885,7.428651096095584
2,pub,-1.2365474587188885,7.460300481705586
2,pub,-1.2365474587188885,7.715519061639447
2,pub,-1.2365474587188885,7.410899621124449
2,pub,-1.2365474587188885,7.423575414073589
2,pub,-1.2365474587188885,7.847402065919771
2,pub,-1.2365474587188885,7.647983696470646
2,pub,-1.2365474587188885,7.522353358049931
2,pub,-1.2365474587188885,7.707061024210523
3,cath,-1.0331913376104847,14.582267545306584
3,cath,-1.0331913376104847,14.238736502818204
3,cath,-1.0331913376104847,14.624016217001332
3,cath,-1.0331913376104847,14.612321318248778
3,cath,-1.0331913376104847,14.650280484118557
3,cath,-1.0331913376104847,14.66926542054068
3,cath,-1.0331913376104847,14.480589428363286
3,cath,-1.0331913376104847,14.600104130676327
3,cath,-1.0331913376104847,14.546409618493577
3,cath,-1.0331913376104847,14.541827656238617
3,cath,-1.0331913376104847,14.766112601033841
3,cath,-1.0331913376104847,14.466559654179926
3,cath,-1.0331913376104847,14.556351168951466
3,cath,-1.0331913376104847,14.681522439581363
3,cath,-1.0331913376104847,14.631913258685433
3,cath,-1.0331913376104847,14.588893636926844
3,cath,-1.0331913376104847,14.553757852900041
3,cath,-1.0331913376104847,14.584210078235893
3,cath,-1.0331913376104847,14.49343741620055
3,cath,-1.0331913376104847,14.672460995814127
3,cath,-1.0331913376104847,14.481448725015513
3,cath,-1.0331913376104847,14.414883936731822
3,cath,-1.0331913376104847,14.725811943970902
3,cath,-1.0331913376104847,14.547392478785122
3,cath,-1.0331913376104847,14.63924193427702
3,cath,-1.0331913376104847,14.70955141927827
3,cath,-1.0331913376104847,14.498061758858075
3,cath,-1.0331913376104847,14.453335438908333
3,cath,-1.0331913376104847,14.475715804737886
3,cath,-1.0331913376104847,14.641111750940697
3,cath,-1.0331913376104847,14.570196157914154
3,cath,-1.0331913376104847,14.526899000287166
3,cath,-1.0331913376104847,14.3691093317413
3,cath,-1.0331913376104847,14.528053368613726
3,cath,-1.0331913376104847,14.530520694887365
3,cath,-1.0331913376104847,14.502910618003513
3,cath,-1.0331913376104847,14.4870721481246
3,cath,-1.0331913376104847,14.561905918166438
3,cath,-1.0331913376104847,14.645213938978014
3,cath,-1.0331913376104847,14.603380037022104
3,cath,-1.0331913376104847,14.414732937398515
3,cath,-1.0331913376104847,14.712174286641245
3,cath,-1.0331913376104847,14.42876835475801
3,cath,-1.0331913376104847,14.498531446420783
3,cath,-1.0331913376104847,14.523968195013852
3,cath,-1.0331913376104847,14.621410088946625
3,cath,-1.0331913376104847,14.464147298469129
3,cath,-1.0331913376104847,14.497276619452576
4,pub,-1.1856022372756567,8.010265889419193
4,pub,-1.1856022372756567,7.830110275650519
4,pub,-1.1856022372756567,7.934984750297247
4,pub,-1.1856022372756567,7.794311632095534
4,pub,-1.1856022372756567,7.887113084684453
4,pub,-1.1856022372756567,7.801205908738382
4,pub,-1.1856022372756567,7.99563150704396
4,pub,-1.1856022372756567,7.862667510839366
4,pub,-1.1856022372756567,7.7504357933790615
4,pub,-1.1856022372756567,7.853913568652831
4,pub,-1.1856022372756567,7.797797428616896
4,pub,-1.1856022372756567,7.864648880576612
4,pub,-1.1856022372756567,7.940245337738282
4,pub,-1.1856022372756567,7.886130541219009
4,pub,-1.1856022372756567,7.8224596406687015
4,pub,-1.1856022372756567,7.64031658262882
4,pub,-1.1856022372756567,7.854759034610163
4,pub,-1.1856022372756567,7.886610205351634
4,pub,-1.1856022372756567,7.879184279037741
4,pub,-1.1856022372756567,7.899562821949262
5,pub,0.24124241303061256,12.903581081402342
5,pub,0.24124241303061256,12.842099165535945
5,pub,0.24124241303061256,12.91066086555506
5,pub,0.24124241303061256,12.909758651330355
5,pub,0.24124241303061256,12.823175376849804
5,pub,0.24124241303061256,12.798431695774857
5,pub,0.24124241303061256,12.758075449765238
5,pub,0.24124241303061256,12.926070480014335
5,pub,0.24124241303061256,12.869836367694537
5,pub,0.24124241303061256,12.941679723837588
5,pub,0.24124241303061256,12.8181252974808
5,pub,0.24124241303061256,12.914944756476142
5,pub,0.24124241303061256,12.865432939375632
5,pub,0.24124241303061256,12.873833687947172
5,pub,0.24124241303061256,12.701301719558794
5,pub,0.24124241303061256,12.865200550381543
5,pub,0.24124241303061256,12.750627922167844
5,pub,0.24124241303061256,12.947413764776526
5,pub,0.24124241303061256,12.822413007005526
5,pub,0.24124241303061256,12.801926895782858
5,pub,0.24124241303061256,12.649402401699954
5,pub,0.24124241303061256,12.994534075106293
5,pub,0.24124241303061256,12.838244728645224
5,pub,0.24124241303061256,12.702270903460654
5,pub,0.24124241303061256,12.915853552341783
5,pub,0.24124241303061256,12.85403950428289
5,pub,0.24124241303061256,12.869065732835102
5,pub,0.24124241303061256,12.812425723085815
5,pub,0.24124241303061256,12.72298996432333
5,pub,0.24124241303061256,12.825716541260537
5,pub,0.24124241303061256,12.78725431282124
5,pub,0.24124241303061256,12.816253498704894
5,pub,0.24124241303061256,12.92883691288127
5,pub,0.24124241303061256,12.708723044018924
5,pub,0.24124241303061256,12.727415530572557
5,pub,0.24124241303061256,12.597382278049238
5,pub,0.24124241303061256,12.916720354693942
5,pub,0.24124241303061256,12.92374291380482
5,pub,0.24124241303061256,12.75229985109075
5,pub,0.24124241303061256,12.836822120529025
5,pub,0.24124241303061256,13.043326542437885
5,pub,0.24124241303061256,12.910812642815184
5,pub,0.24124241303061256,12.803943562443594
5,pub,0.24124241303061256,12.87083951592936
5,pub,0.24124241303061256,12.86118266788036
5,pub,0.24124241303061256,12.790174272225036
5,pub,0.24124241303061256,12.812987988045558
5,pub,0.24124241303061256,12.88832603506541
6,cath,-1.459517609254946,13.351462799430996
6,cath,-1.459517609254946,13.155644878107504
6,cath,-1.459517609254946,13.166846365976697
6,cath,-1.459517609254946,13.28498891423513
6,cath,-1.459517609254946,13.177543933682879
6,cath,-1.459517609254946,13.447799202864024
6,cath,-1.459517609254946,13.24609710830718
6,cath,-1.459517609254946,13.219417695062925
6,cath,-1.459517609254946,13.366240337213165
6,cath,-1.459517609254946,13.14616679869249
6,cath,-1.459517609254946,13.222771999718171
6,cath,-1.459517609254946,13.229031265565899
6,cath,-1.459517609254946,13.281983283503546
6,cath,-1.459517609254946,13.29882289312259
6,cath,-1.459517609254946,13.215737155819623
6,cath,-1.459517609254946,13.344228341593295
6,cath,-1.459517609254946,13.208377118283188
6,cath,-1.459517609254946,13.434131453504149
6,cath,-1.459517609254946,13.03888875755119
6,cath,-1.459517609254946,13.265952102856202
6,cath,-1.459517609254946,13.412408789853616
6,cath,-1.459517609254946,13.312528006470759
6,cath,-1.459517609254946,13.097983507478396
6,cath,-1.459517609254946,13.044333985405977
6,cath,-1.459517609254946,13.333445464768545
6,cath,-1.459517609254946,13.076731401093332
6,cath,-1.459517609254946,13.26637847083446
6,cath,-1.459517609254946,13.345334354340407
6,cath,-1.459517609254946,13.086560836118597
6,cath,-1.459517609254946,13.15384107639403
7,cath,0.264946360434721,15.681390052561824
7,cath,0.264946360434721,15.894446234596733
7,cath,0.264946360434721,15.880567541766936
7,cath,0.264946360434721,15.975420774594443
7,cath,0.264946360434721,15.955506373117448
7,cath,0.264946360434721,15.979235096058169
7,cath,0.264946360434721,15.735539578516766
7,cath,0.264946360434721,15.841138616600007
7,cath,0.264946360434721,15.830062723212539
7,cath,0.264946360434721,15.899632147551872
7,cath,0.264946360434721,15.947146189150665
7,cath,0.264946360434721,15.959147398923275
7,cath,0.264946360434721,15.761044825867948
7,cath,0.264946360434721,15.895289431853426
7,cath,0.264946360434721,16.06514009620364
7,cath,0.264946360434721,15.662353164395954
7,cath,0.264946360434721,15.831671164356653
7,cath,0.264946360434721,15.96993074437587
7,cath,0.264946360434721,15.960835605040835
7,cath,0.264946360434721,15.927086614378974
7,cath,0.264946360434721,15.875696917692562
7,cath,0.264946360434721,15.751839331827219
7,cath,0.264946360434721,15.889415233148874
7,cath,0.264946360434721,15.884518544853396
7,cath,0.264946360434721,15.869795187389329
7,cath,0.264946360434721,15.969052469491176
7,cath,0.264946360434721,15.966360954280033
7,cath,0.264946360434721,15.771002737651065
8,pub,-1.7306834590403941,6.144605829283312
8,pub,-1.7306834590403941,6.104463080783125
8,pub,-1.7306834590403941,6.132992614116063
8,pub,-1.7306834590403941,6.240806478055946
8,pub,-1.7306834590403941,6.230685000287128
8,pub,-1.7306834590403941,6.0587200002341755
8,pub,-1.7306834590403941,6.090105534347917
8,pub,-1.7306834590403941,5.965721242016068
8,pub,-1.7306834590403941,6.213212231772585
8,pub,-1.7306834590403941,6.295182016389043
8,pub,-1.7306834590403941,6.234048696635493
8,pub,-1.7306834590403941,6.20965821370208
8,pub,-1.7306834590403941,6.045679648936807
8,pub,-1.7306834590403941,5.902890167203099
8,pub,-1.7306834590403941,6.179476839726073
8,pub,-1.7306834590403941,5.815793333648046
8,pub,-1.7306834590403941,6.022968898923895
8,pub,-1.7306834590403941,5.926923087539486
8,pub,-1.7306834590403941,6.204010638811953
8,pub,-1.7306834590403941,6.199673203516607
8,pub,-1.7306834590403941,6.245537264366842
8,pub,-1.7306834590403941,6.159902569974376
8,pub,-1.7306834590403941,6.022031510247947
8,pub,-1.7306834590403941,6.186451361915435
8,pub,-1.7306834590403941,6.040633388394209
8,pub,-1.7306834590403941,6.1544335273748905
8,pub,-1.7306834590403941,6.011996701831811
8,pub,-1.7306834590403941,6.02671014144861
8,pub,-1.7306834590403941,6.144599799692167
8,pub,-1.7306834590403941,6.052283163940987
8,pub,-1.7306834590403941,6.069946770796589
8,pub,-1.7306834590403941,6.101645521506461
8,pub,-1.7306834590403941,6.204846913243428
8,pub,-1.7306834590403941,6.031556683203806
8,pub,-1.7306834590403941,5.9605993579925265
9,cath,-2.1246203476048273,12.365549046072942
9,cath,-2.1246203476048273,12.323092229226798
9,cath,-2.1246203476048273,12.358117688263725
9,cath,-2.1246203476048273,12.263065254853075
9,cath,-2.1246203476048273,12.503561804927458
9,cath,-2.1246203476048273,12.284613050626637
9,cath,-2.1246203476048273,12.190166255960623
9,cath,-2.1246203476048273,12.402606751741645
9,cath,-2.1246203476048273,12.300817251559533
9,cath,-2.1246203476048273,12.352760795093577
9,cath,-2.1246203476048273,12.44520560325176
9,cath,-2.1246203476048273,12.351928684990517
9,cath,-2.1246203476048273,12.344277690520881
9,cath,-2.1246203476048273,12.450418843541753
9,cath,-2.1246203476048273,12.566989012688081
9,cath,-2.1246203476048273,12.414838006656485
9,cath,-2.1246203476048273,12.395389302441407
9,cath,-2.1246203476048273,12.187467913335077
9,cath,-2.1246203476048273,12.257722017682093
9,cath,-2.1246203476048273,12.292444263475504
9,cath,-2.1246203476048273,12.329442478979445
9,cath,-2.1246203476048273,12.427481909219997
9,cath,-2.1246203476048273,12.338993020743823
9,cath,-2.1246203476048273,12.39751671663709
9,cath,-2.1246203476048273,12.326825246305445
9,cath,-2.1246203476048273,12.335503729409275
9,cath,-2.1246203476048273,12.466186507858358
9,cath,-2.1246203476048273,12.377624349143135
9,cath,-2.1246203476048273,12.256986326993722
9,cath,-2.1246203476048273,12.339850795453014
9,cath,-2.1246203476048273,12.407522826632967
9,cath,-2.1246203476048273,12.401029018529043
9,cath,-2.1246203476048273,12.50340211190969
9,cath,-2.1246203476048273,12.120814644457976
9,cath,-2.1246203476048273,12.276912759782594
9,cath,-2.1246203476048273,12.439327233250047
9,cath,-2.1246203476048273,12.391516996019488
9,cath,-2.1246203476048273,12.422435367506862
9,cath,-2.1246203476048273,12.567876731482801
9,cath,-2.1246203476048273,12.406981318099671
9,cath,-2.1246203476048273,12.413731023804777
9,cath,-2.1246203476048273,12.339667046799779
9,cath,-2.1246203476048273,12.639950806789118
9,cath,-2.1246203476048273,12.36922771954461
10,pub,0.07502230311949143,11.986764346109918
10,pub,0.07502230311949143,11.9253501749078
